,Date,Day,Territory,Menu Item,Price (LKR),Price (USD),Category,Menu
52,2024/01/19,Fri,Sri Lanka,Crave Busters,950.00,2.96,Promotion & Bundle Meals,Regular
53,2024/01/19,Fri,Sri Lanka,Spicy and Crispy  Bundle,3500.00,10.90,Promotion & Bundle Meals,Regular
54,2024/01/19,Fri,Sri Lanka,Share box Rice Bundles,7720.00,24.03,Promotion & Bundle Meals,Regular
55,2024/01/19,Fri,Sri Lanka,Share box Chicken Bundles,7720.00,24.03,Promotion & Bundle Meals,Regular
56,2024/01/19,Fri,Sri Lanka,Share box Beef Bundles,9080.00,28.27,Promotion & Bundle Meals,Regular
57,2024/01/19,Fri,Sri Lanka,Fries,570.00,1.77,Salads/Sides,Breakfast
58,2024/01/19,Fri,Sri Lanka,Choco Chip McFlurry,1040.00,3.24,Desserts,Breakfast
59,2024/01/19,Fri,Sri Lanka,OREO McFLURRY,1040.00,3.24,Desserts,Breakfast
60,2024/01/19,Fri,Sri Lanka,Chocolate Sundae,730.00,2.27,Desserts,Breakfast
61,2024/01/19,Fri,Sri Lanka,Strawberry Sundae,730.00,2.27,Desserts,Breakfast
62,2024/01/19,Fri,Sri Lanka,Plain Sundae,640.00,1.99,Desserts,Breakfast
63,2024/01/19,Fri,Sri Lanka,Chocolate flavoured milk,410.00,1.28,Beverages,Breakfast
64,2024/01/19,Fri,Sri Lanka,Coke zero,310.00,0.97,Beverages,Breakfast
65,2024/01/19,Fri,Sri Lanka,Coke,370.00,1.15,Beverages,Breakfast
66,2024/01/19,Fri,Sri Lanka,Fanta,370.00,1.15,Beverages,Breakfast
67,2024/01/19,Fri,Sri Lanka,Sprite,370.00,1.15,Beverages,Breakfast
68,2024/01/19,Fri,Sri Lanka,Water,120.00,0.37,Beverages,Breakfast
69,2024/01/19,Fri,Sri Lanka,Happy Crispy Burger Meal,1000.00,3.11,Happy Meals,Breakfast
70,2024/01/19,Fri,Sri Lanka,Happy Meal Chicken Junior,2550.00,7.94,Happy Meals,Breakfast
