,Date,Day,Territory,Menu Item,Price (LKR),Price (USD),Category,Menu
36,2022/10/08,Sat,Sri Lanka,Mini-Salad,470.00,1.29,Salads/Sides,Regular
37,2022/10/08,Sat,Sri Lanka,Fries,470.00,1.29,Salads/Sides,Regular
38,2022/10/08,Sat,Sri Lanka,Choco Chip McFlurry,770.00,2.11,Desserts,Regular
39,2022/10/08,Sat,Sri Lanka,OREO McFLURRY,770.00,2.11,Desserts,Regular
40,2022/10/08,Sat,Sri Lanka,Chocolate Sundae,530.00,1.45,Desserts,Regular
41,2022/10/08,Sat,Sri Lanka,Strawberry Sundae,550.00,1.51,Desserts,Regular
42,2022/10/08,Sat,Sri Lanka,Plain Sundae,480.00,1.31,Desserts,Regular
43,2022/10/08,Sat,Sri Lanka,Chocolate flavoured milk,370.00,1.01,Beverages,Regular
44,2022/10/08,Sat,Sri Lanka,Coke zero,250.00,0.68,Beverages,Regular
45,2022/10/08,Sat,Sri Lanka,Coke,310.00,0.85,Beverages,Regular
46,2022/10/08,Sat,Sri Lanka,Fanta,310.00,0.85,Beverages,Regular
47,2022/10/08,Sat,Sri Lanka,Sprite,310.00,0.85,Beverages,Regular
48,2022/10/08,Sat,Sri Lanka,Water,80.00,0.22,Beverages,Regular
49,2022/10/08,Sat,Sri Lanka,Happy Crispy Burger Meal,1230.00,3.37,Happy Meals,Regular
50,2022/10/08,Sat,Sri Lanka,Happy Meal Rice - Chicken,1110.00,3.04,Happy Meals,Regular
51,2022/10/08,Sat,Sri Lanka,Happy Meal 4 Nugget,1230.00,3.37,Happy Meals,Regular
52,2022/10/08,Sat,Sri Lanka,Share box Rice Bundles,6380.00,17.47,Promotion & Bundle Meals,Regular
53,2022/10/08,Sat,Sri Lanka,Share box Chicken Bundles,6380.00,17.47,Promotion & Bundle Meals,Regular
54,2022/10/08,Sat,Sri Lanka,Share box Beef Bundles,7500.00,20.53,Promotion & Bundle Meals,Regular
55,2022/10/08,Sat,Sri Lanka,Fries,470.00,1.29,Salads/Sides,Breakfast
56,2022/10/08,Sat,Sri Lanka,Choco Chip McFlurry,770.00,2.11,Desserts,Breakfast
57,2022/10/08,Sat,Sri Lanka,OREO McFLURRY,770.00,2.11,Desserts,Breakfast
58,2022/10/08,Sat,Sri Lanka,Chocolate Sundae,530.00,1.45,Desserts,Breakfast
59,2022/10/08,Sat,Sri Lanka,Strawberry Sundae,550.00,1.51,Desserts,Breakfast
60,2022/10/08,Sat,Sri Lanka,Plain Sundae,480.00,1.31,Desserts,Breakfast
61,2022/10/08,Sat,Sri Lanka,Chocolate flavoured milk,370.00,1.01,Beverages,Breakfast
62,2022/10/08,Sat,Sri Lanka,Coke zero,250.00,0.68,Beverages,Breakfast
63,2022/10/08,Sat,Sri Lanka,Coke,310.00,0.85,Beverages,Breakfast
64,2022/10/08,Sat,Sri Lanka,Fanta,310.00,0.85,Beverages,Breakfast
65,2022/10/08,Sat,Sri Lanka,Sprite,310.00,0.85,Beverages,Breakfast
66,2022/10/08,Sat,Sri Lanka,Water,80.00,0.22,Beverages,Breakfast
67,2022/10/08,Sat,Sri Lanka,Happy Crispy Burger Meal,1230.00,3.37,Happy Meals,Breakfast
