,Date,Day,Territory,Menu Item,Price (LKR),Price (USD),Category,Menu
39,2022/11/24,Thu,Sri Lanka,OREO McFLURRY,850.00,2.33,Desserts,Regular
40,2022/11/24,Thu,Sri Lanka,Chocolate Sundae,600.00,1.64,Desserts,Regular
41,2022/11/24,Thu,Sri Lanka,Strawberry Sundae,600.00,1.64,Desserts,Regular
42,2022/11/24,Thu,Sri Lanka,Plain Sundae,530.00,1.45,Desserts,Regular
43,2022/11/24,Thu,Sri Lanka,Chocolate flavoured milk,410.00,1.12,Beverages,Regular
44,2022/11/24,Thu,Sri Lanka,Coke zero,280.00,0.77,Beverages,Regular
45,2022/11/24,Thu,Sri Lanka,Coke,340.00,0.93,Beverages,Regular
46,2022/11/24,Thu,Sri Lanka,Fanta,340.00,0.93,Beverages,Regular
47,2022/11/24,Thu,Sri Lanka,Sprite,340.00,0.93,Beverages,Regular
48,2022/11/24,Thu,Sri Lanka,Water,80.00,0.22,Beverages,Regular
49,2022/11/24,Thu,Sri Lanka,Happy Crispy Burger Meal,1350.00,3.69,Happy Meals,Regular
50,2022/11/24,Thu,Sri Lanka,Happy Meal Rice - Chicken,1220.00,3.34,Happy Meals,Regular
51,2022/11/24,Thu,Sri Lanka,Happy Meal 4 Nugget,1350.00,3.69,Happy Meals,Regular
52,2022/11/24,Thu,Sri Lanka,20 Pcs Mc Wings Box,1500.00,4.10,Promotion & Bundle Meals,Regular
53,2022/11/24,Thu,Sri Lanka,Share box Rice Bundles,7020.00,19.21,Promotion & Bundle Meals,Regular
54,2022/11/24,Thu,Sri Lanka,Share box Chicken Bundles,7020.00,19.21,Promotion & Bundle Meals,Regular
55,2022/11/24,Thu,Sri Lanka,Share box Beef Bundles,8250.00,22.57,Promotion & Bundle Meals,Regular
56,2022/11/24,Thu,Sri Lanka,Fries,520.00,1.42,Salads/Sides,Breakfast
57,2022/11/24,Thu,Sri Lanka,Choco Chip McFlurry,850.00,2.33,Desserts,Breakfast
58,2022/11/24,Thu,Sri Lanka,OREO McFLURRY,850.00,2.33,Desserts,Breakfast
59,2022/11/24,Thu,Sri Lanka,Chocolate Sundae,600.00,1.64,Desserts,Breakfast
60,2022/11/24,Thu,Sri Lanka,Strawberry Sundae,600.00,1.64,Desserts,Breakfast
61,2022/11/24,Thu,Sri Lanka,Plain Sundae,530.00,1.45,Desserts,Breakfast
62,2022/11/24,Thu,Sri Lanka,Chocolate flavoured milk,410.00,1.12,Beverages,Breakfast
63,2022/11/24,Thu,Sri Lanka,Coke zero,280.00,0.77,Beverages,Breakfast
64,2022/11/24,Thu,Sri Lanka,Coke,340.00,0.93,Beverages,Breakfast
65,2022/11/24,Thu,Sri Lanka,Fanta,340.00,0.93,Beverages,Breakfast
66,2022/11/24,Thu,Sri Lanka,Sprite,340.00,0.93,Beverages,Breakfast
67,2022/11/24,Thu,Sri Lanka,Water,80.00,0.22,Beverages,Breakfast
68,2022/11/24,Thu,Sri Lanka,Happy Crispy Burger Meal,1350.00,3.69,Happy Meals,Breakfast
