,Date,Day,Territory,Menu Item,Price (HKD),Price (USD),Category,Menu
56,2022/12/15,Thu,Hong Kong,Double Angus Original,46.00,5.92,Regular A-la-carte,Regular Menu
57,2022/12/15,Thu,Hong Kong,McWings®(4pcs),27.00,3.47,Regular A-la-carte,Regular Menu
58,2022/12/15,Thu,Hong Kong,McWings®(6pcs),38.00,4.89,Regular A-la-carte,Regular Menu
59,2022/12/15,Thu,Hong Kong,Tasty Jumbo Bucket (16pcs McWING),100.00,12.86,Regular A-la-carte,Regular Menu
60,2022/12/15,Thu,Hong Kong,Double Cheeseburger™,24.00,3.09,Regular A-la-carte,Regular Menu
61,2022/12/15,Thu,Hong Kong,McSpicy®Chicken Filet,27.00,3.47,Regular A-la-carte,Regular Menu
62,2022/12/15,Thu,Hong Kong,GCB®,26.50,3.41,Regular A-la-carte,Regular Menu
63,2022/12/15,Thu,Hong Kong,Filet-O-Fish™,23.00,2.96,Regular A-la-carte,Regular Menu
64,2022/12/15,Thu,Hong Kong,Sausage McMuffin® with Egg,22.50,2.89,Regular A-la-carte,Regular Menu
65,2022/12/15,Thu,Hong Kong,Happy Meal® Chicken McNuggets® (4 pcs),35.00,4.50,Happy Meal,Regular Menu
66,2022/12/15,Thu,Hong Kong,Happy Meal® Filet-O-Fish™,37.00,4.76,Happy Meal,Regular Menu
67,2022/12/15,Thu,Hong Kong,Other Happy Meal Set,28.50,3.67,Happy Meal,Regular Menu
68,2022/12/15,Thu,Hong Kong,Oatly Gingerbread Latte(L),38.00,4.89,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
69,2022/12/15,Thu,Hong Kong,Iced Mochi Black Sesame Latte,43.00,5.53,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
70,2022/12/15,Thu,Hong Kong,Oatly Chocolate(L),36.00,4.63,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
71,2022/12/15,Thu,Hong Kong,Black Sesame Latte(L),38.00,4.89,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
72,2022/12/15,Thu,Hong Kong,Iced Salted Caramel Oatly Latte,43.00,5.53,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
73,2022/12/15,Thu,Hong Kong,Salted Caramel Oatly Latte(L),38.00,4.89,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
74,2022/12/15,Thu,Hong Kong,Iced Latte,40.00,5.14,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
75,2022/12/15,Thu,Hong Kong,Iced Cappuccino,40.00,5.14,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
76,2022/12/15,Thu,Hong Kong,Iced Americano,40.00,5.14,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
77,2022/12/15,Thu,Hong Kong,Iced Crunchy Ovaltine®,40.00,5.14,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
78,2022/12/15,Thu,Hong Kong,Iced Okinawa Brown Sugar x Bubble Milk Tea,41.00,5.27,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
79,2022/12/15,Thu,Hong Kong,Iced Ovaltine Bubble Latte,43.00,5.53,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
80,2022/12/15,Thu,Hong Kong,Iced Uji Matcha Bubble Latte,43.00,5.53,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
81,2022/12/15,Thu,Hong Kong,Cappuccino(L),35.00,4.50,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
82,2022/12/15,Thu,Hong Kong,Latte(L),35.00,4.50,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
83,2022/12/15,Thu,Hong Kong,Americano(L),35.00,4.50,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
84,2022/12/15,Thu,Hong Kong,Crunchy Ovaltine(L),35.00,4.50,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
85,2022/12/15,Thu,Hong Kong,Sea Salt Lemon Soda,22.00,2.83,Beverages.,Regular Menu
86,2022/12/15,Thu,Hong Kong,Coca-Cola® (L),17.00,2.19,Beverages.,Regular Menu
87,2022/12/15,Thu,Hong Kong,Sprite® Lemon- Lime Flavoured Soda (L),17.00,2.19,Beverages.,Regular Menu
88,2022/12/15,Thu,Hong Kong,Fanta® Orange Flavoured Soda (L),17.00,2.19,Beverages.,Regular Menu
89,2022/12/15,Thu,Hong Kong,Coca-Cola® No Sugar (L),17.00,2.19,Beverages.,Regular Menu
90,2022/12/15,Thu,Hong Kong,Minute Maid® Orange Juice (L),16.50,2.12,Beverages.,Regular Menu
91,2022/12/15,Thu,Hong Kong,Kochakaden® Fruitea Orange Tea (M),18.50,2.38,Beverages.,Regular Menu
92,2022/12/15,Thu,Hong Kong,Kochakaden® Fruitea Orange Tea (L),20.00,2.57,Beverages.,Regular Menu
93,2022/12/15,Thu,Hong Kong,Kochakaden® Fruitea Pear Tea (L),20.00,2.57,Beverages.,Regular Menu
94,2022/12/15,Thu,Hong Kong,Iced Prem Roast Coffee (L),23.00,2.96,Beverages.,Regular Menu
95,2022/12/15,Thu,Hong Kong,Hot Chocolate,17.00,2.19,Beverages.,Regular Menu
96,2022/12/15,Thu,Hong Kong,Hi-Calcium Low Fat Milk Drink,17.50,2.25,Beverages.,Regular Menu
97,2022/12/15,Thu,Hong Kong,Hot Local Milk Tea  (L),18.50,2.38,Beverages.,Regular Menu
98,2022/12/15,Thu,Hong Kong,Ground Coffee (L),20.50,2.64,Beverages.,Regular Menu
99,2022/12/15,Thu,Hong Kong,Iced Local Milk Tea (L),22.00,2.83,Beverages.,Regular Menu
100,2022/12/15,Thu,Hong Kong,Iced Fresh Lemon Tea (L),22.00,2.83,Beverages.,Regular Menu
101,2022/12/15,Thu,Hong Kong,Hot Fresh Lemon Tea (L),18.50,2.38,Beverages.,Regular Menu
102,2022/12/15,Thu,Hong Kong,Chocolate & Custard Pie,14.00,1.80,Desserts,Regular Menu
103,2022/12/15,Thu,Hong Kong,Apple Pie,13.00,1.67,Desserts,Regular Menu
104,2022/12/15,Thu,Hong Kong,Hi-Calcium Low Fat Blueberry Yoghurt,15.00,1.93,Desserts,Regular Menu
105,2022/12/15,Thu,Hong Kong,Creamy Mashed Potato,17.00,2.19,Extra/ Additional Sauce,Regular Menu
106,2022/12/15,Thu,Hong Kong,Japanese Curry Flavored Seasoning,3.00,0.39,Extra/ Additional Sauce,Regular Menu
107,2022/12/15,Thu,Hong Kong,Apple Pie Flavored Seasoning,3.00,0.39,Extra/ Additional Sauce,Regular Menu
108,2022/12/15,Thu,Hong Kong,Seaweed Seasoning,3.00,0.39,Extra/ Additional Sauce,Regular Menu
109,2022/12/15,Thu,Hong Kong,Honey BBQ Seasoning,3.00,0.39,Extra/ Additional Sauce,Regular Menu
110,2022/12/15,Thu,Hong Kong,Fries (M),17.00,2.19,Extra/ Additional Sauce,Regular Menu
111,2022/12/15,Thu,Hong Kong,Fries (Large),20.00,2.57,Extra/ Additional Sauce,Regular Menu
112,2022/12/15,Thu,Hong Kong,Fresh Corn Cup (Jumbo),21.50,2.77,Extra/ Additional Sauce,Regular Menu
113,2022/12/15,Thu,Hong Kong,Thai Hot & Spicy Sauce,1.00,0.13,Extra/ Additional Sauce,Regular Menu
114,2022/12/15,Thu,Hong Kong,Chicken McNuggets® Sauce,1.50,0.19,Extra/ Additional Sauce,Regular Menu
