,Date,Day,Territory,Menu Item,Price (HKD),Price (USD),Category,Menu
33,2022/11/29,Tue,Hong Kong,Other Happy Meal Set,28.50,3.65,Happy Meal,Breakfast Menu
34,2022/11/29,Tue,Hong Kong,Oatly Gingerbread Latte(L),38.00,4.86,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Breakfast Menu
35,2022/11/29,Tue,Hong Kong,Iced Mochi Black Sesame Latte,43.00,5.50,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Breakfast Menu
36,2022/11/29,Tue,Hong Kong,Oatly Chocolate(L),36.00,4.61,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Breakfast Menu
37,2022/11/29,Tue,Hong Kong,Black Sesame Latte(L),38.00,4.86,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Breakfast Menu
38,2022/11/29,Tue,Hong Kong,Iced Salted Caramel Oatly Latte,43.00,5.50,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Breakfast Menu
39,2022/11/29,Tue,Hong Kong,Salted Caramel Oatly Latte(L),38.00,4.86,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Breakfast Menu
40,2022/11/29,Tue,Hong Kong,Iced Latte,40.00,5.12,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Breakfast Menu
41,2022/11/29,Tue,Hong Kong,Iced Cappuccino,40.00,5.12,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Breakfast Menu
42,2022/11/29,Tue,Hong Kong,Iced Americano,40.00,5.12,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Breakfast Menu
43,2022/11/29,Tue,Hong Kong,Iced Crunchy Ovaltine®,40.00,5.12,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Breakfast Menu
44,2022/11/29,Tue,Hong Kong,Cappuccino(L),35.00,4.48,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Breakfast Menu
45,2022/11/29,Tue,Hong Kong,Latte(L),35.00,4.48,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Breakfast Menu
46,2022/11/29,Tue,Hong Kong,Americano(L),35.00,4.48,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Breakfast Menu
47,2022/11/29,Tue,Hong Kong,Crunchy Ovaltine(L),35.00,4.48,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Breakfast Menu
48,2022/11/29,Tue,Hong Kong,Coca-Cola® (L),17.00,2.18,Beverages ',Breakfast Menu
49,2022/11/29,Tue,Hong Kong,Sprite® Lemon- Lime Flavoured Soda (L),17.00,2.18,Beverages ',Breakfast Menu
50,2022/11/29,Tue,Hong Kong,Fanta® Orange Flavoured Soda (L),17.00,2.18,Beverages ',Breakfast Menu
51,2022/11/29,Tue,Hong Kong,Coca-Cola® No Sugar (L),17.00,2.18,Beverages ',Breakfast Menu
52,2022/11/29,Tue,Hong Kong,Minute Maid® Orange Juice (L),16.50,2.11,Beverages ',Breakfast Menu
53,2022/11/29,Tue,Hong Kong,Kochakaden® Fruitea Orange Tea (M),18.50,2.37,Beverages ',Breakfast Menu
54,2022/11/29,Tue,Hong Kong,Kochakaden® Fruitea Orange Tea (L),20.00,2.56,Beverages ',Breakfast Menu
55,2022/11/29,Tue,Hong Kong,Kochakaden® Fruitea Pear Tea (L),20.00,2.56,Beverages ',Breakfast Menu
56,2022/11/29,Tue,Hong Kong,Hot Chocolate,17.00,2.18,Beverages ',Breakfast Menu
57,2022/11/29,Tue,Hong Kong,Hot Local Milk Tea  (L),18.50,2.37,Beverages ',Breakfast Menu
58,2022/11/29,Tue,Hong Kong,Ground Coffee (L),20.50,2.62,Beverages ',Breakfast Menu
59,2022/11/29,Tue,Hong Kong,Iced Local Milk Tea (L),22.00,2.82,Beverages ',Breakfast Menu
60,2022/11/29,Tue,Hong Kong,Iced Fresh Lemon Tea (L),22.00,2.82,Beverages ',Breakfast Menu
61,2022/11/29,Tue,Hong Kong,Hot Fresh Lemon Tea (L),18.50,2.37,Beverages ',Breakfast Menu
62,2022/11/29,Tue,Hong Kong,Hash Browns,15.00,1.92,Extra,Breakfast Menu
63,2022/11/29,Tue,Hong Kong,Hotcake Syrup,1.00,0.13,Extra,Breakfast Menu
64,2022/11/29,Tue,Hong Kong,Skippy Peanut Butter,1.00,0.13,Extra,Breakfast Menu
65,2022/11/29,Tue,Hong Kong,Sweetened Creamer,1.00,0.13,Extra,Breakfast Menu
66,2022/11/29,Tue,Hong Kong,Fresh Corn Cup (Jumbo),21.50,2.75,Extra,Breakfast Menu
67,2022/11/29,Tue,Hong Kong,Hi-Calcium Low Fat Blueberry Yoghurt,15.00,1.92,Extra,Breakfast Menu
