,Date,Day,Territory,Menu Item,Price (HKD),Price (USD),Category,Menu
54,2022/09/01,Thu,Hong Kong,Ground Coffee (L),20.50,2.61,Beverages ',Breakfast Menu
55,2022/09/01,Thu,Hong Kong,Iced Local Milk Tea (L),22.00,2.80,Beverages ',Breakfast Menu
56,2022/09/01,Thu,Hong Kong,Iced Fresh Lemon Tea (L),22.00,2.80,Beverages ',Breakfast Menu
57,2022/09/01,Thu,Hong Kong,Hot Fresh Lemon Tea (L),18.50,2.36,Beverages ',Breakfast Menu
58,2022/09/01,Thu,Hong Kong,Hash Browns,15.00,1.91,Extra,Breakfast Menu
59,2022/09/01,Thu,Hong Kong,Hotcake Syrup,1.00,0.13,Extra,Breakfast Menu
60,2022/09/01,Thu,Hong Kong,Skippy Peanut Butter,1.00,0.13,Extra,Breakfast Menu
61,2022/09/01,Thu,Hong Kong,Sweetened Creamer,1.00,0.13,Extra,Breakfast Menu
62,2022/09/01,Thu,Hong Kong,Hi-Calcium Low Fat Blueberry Yoghurt,15.00,1.91,Extra,Breakfast Menu
63,2022/09/01,Thu,Hong Kong,Fresh Corn Cup (Jumbo),21.50,2.74,Extra,Breakfast Menu
