,Date,Day,Territory,Menu Item,Price (LKR),Price (USD),Category,Menu
23,2022/08/02,Tue,Sri Lanka,Veggie Burger,790.00,2.18,Ala Carte & Value Meals,Regular
24,2022/08/02,Tue,Sri Lanka,Sausage & Egg Burger,420.00,1.16,Breakfast & Value Meals,Breakfast
25,2022/08/02,Tue,Sri Lanka,Egg Burger,310.00,0.85,Breakfast & Value Meals,Breakfast
26,2022/08/02,Tue,Sri Lanka,Omelette Burger,330.00,0.91,Breakfast & Value Meals,Breakfast
27,2022/08/02,Tue,Sri Lanka,Hash Brown,240.00,0.66,Breakfast & Value Meals,Breakfast
28,2022/08/02,Tue,Sri Lanka,Crispy Chicken Wrap,600.00,1.65,Breakfast & Value Meals,Breakfast
29,2022/08/02,Tue,Sri Lanka,Crispy Chicken Burger,420.00,1.16,Breakfast & Value Meals,Breakfast
30,2022/08/02,Tue,Sri Lanka,Chicken Junior,560.00,1.54,Breakfast & Value Meals,Breakfast
31,2022/08/02,Tue,Sri Lanka,McSpicy Chicken Burger,890.00,2.45,Breakfast & Value Meals,Breakfast
32,2022/08/02,Tue,Sri Lanka,Double Chicken Rice meal,830.00,2.29,Rice,Regular
33,2022/08/02,Tue,Sri Lanka,Curry N Rice,400.00,1.10,Rice,Regular
34,2022/08/02,Tue,Sri Lanka,McRice,760.00,2.09,Rice,Regular
35,2022/08/02,Tue,Sri Lanka,McRice - Fish,760.00,2.09,Rice,Regular
36,2022/08/02,Tue,Sri Lanka,McRice - Vegetable,760.00,2.09,Rice,Regular
37,2022/08/02,Tue,Sri Lanka,Mini-Salad,400.00,1.10,Salads/Sides,Regular
38,2022/08/02,Tue,Sri Lanka,Fries,400.00,1.10,Salads/Sides,Regular
39,2022/08/02,Tue,Sri Lanka,Choco Chip McFlurry,570.00,1.57,Desserts,Regular
40,2022/08/02,Tue,Sri Lanka,OREO McFLURRY,660.00,1.82,Desserts,Regular
41,2022/08/02,Tue,Sri Lanka,Chocolate Sundae,450.00,1.24,Desserts,Regular
42,2022/08/02,Tue,Sri Lanka,Strawberry Sundae,470.00,1.30,Desserts,Regular
43,2022/08/02,Tue,Sri Lanka,Plain Sundae,410.00,1.13,Desserts,Regular
44,2022/08/02,Tue,Sri Lanka,Chocolate flavoured milk,150.00,0.41,Beverages,Regular
45,2022/08/02,Tue,Sri Lanka,Coke zero,210.00,0.58,Beverages,Regular
46,2022/08/02,Tue,Sri Lanka,Coke,260.00,0.72,Beverages,Regular
47,2022/08/02,Tue,Sri Lanka,Fanta,260.00,0.72,Beverages,Regular
48,2022/08/02,Tue,Sri Lanka,Sprite,260.00,0.72,Beverages,Regular
49,2022/08/02,Tue,Sri Lanka,Water,70.00,0.19,Beverages,Regular
50,2022/08/02,Tue,Sri Lanka,Happy Crispy Burger Meal,970.00,2.67,Happy Meals,Regular
51,2022/08/02,Tue,Sri Lanka,Happy Meal Rice - Chicken,880.00,2.43,Happy Meals,Regular
52,2022/08/02,Tue,Sri Lanka,Happy Meal Beef,970.00,2.67,Happy Meals,Regular
53,2022/08/02,Tue,Sri Lanka,Happy Meal Chicken Junior,970.00,2.67,Happy Meals,Regular
54,2022/08/02,Tue,Sri Lanka,Happy Meal Cheeseburger,1050.00,2.89,Happy Meals,Regular
55,2022/08/02,Tue,Sri Lanka,Happy Meal 4 Nugget,970.00,2.67,Happy Meals,Regular
56,2022/08/02,Tue,Sri Lanka,Share box Rice Bundles,5530.00,15.24,Promotion & Bundle Meals,Regular
57,2022/08/02,Tue,Sri Lanka,Share box Chicken Bundles,5520.00,15.21,Promotion & Bundle Meals,Regular
58,2022/08/02,Tue,Sri Lanka,Share box Beef Bundles,6490.00,17.89,Promotion & Bundle Meals,Regular
59,2022/08/02,Tue,Sri Lanka,Fries,400.00,1.10,Salads/Sides,Breakfast
60,2022/08/02,Tue,Sri Lanka,Choco Chip McFlurry,570.00,1.57,Desserts,Breakfast
61,2022/08/02,Tue,Sri Lanka,OREO McFLURRY,660.00,1.82,Desserts,Breakfast
62,2022/08/02,Tue,Sri Lanka,Chocolate Sundae,450.00,1.24,Desserts,Breakfast
63,2022/08/02,Tue,Sri Lanka,Strawberry Sundae,470.00,1.30,Desserts,Breakfast
64,2022/08/02,Tue,Sri Lanka,Plain Sundae,410.00,1.13,Desserts,Breakfast
65,2022/08/02,Tue,Sri Lanka,Chocolate flavoured milk,150.00,0.41,Beverages,Breakfast
66,2022/08/02,Tue,Sri Lanka,Coke zero,210.00,0.58,Beverages,Breakfast
67,2022/08/02,Tue,Sri Lanka,Coke,260.00,0.72,Beverages,Breakfast
68,2022/08/02,Tue,Sri Lanka,Fanta,260.00,0.72,Beverages,Breakfast
69,2022/08/02,Tue,Sri Lanka,Sprite,260.00,0.72,Beverages,Breakfast
70,2022/08/02,Tue,Sri Lanka,Water,70.00,0.19,Beverages,Breakfast
71,2022/08/02,Tue,Sri Lanka,Happy Crispy Burger Meal,970.00,2.67,Happy Meals,Breakfast
72,2022/08/02,Tue,Sri Lanka,Happy Meal Chicken Junior,970.00,2.67,Happy Meals,Breakfast
